Fecha,CLOSE
02/09/2019,"10,348.80"
01/09/2019,"9,729.30"
31/08/2019,"9,594.40"
30/08/2019,"9,585.40"
29/08/2019,"9,491.00"
28/08/2019,"9,729.40"
27/08/2019,"10,184.80"
26/08/2019,"10,371.80"
25/08/2019,"10,136.30"
24/08/2019,"10,131.00"
23/08/2019,"10,388.70"
22/08/2019,"10,105.00"
21/08/2019,"10,141.50"
20/08/2019,"10,752.60"
19/08/2019,"10,910.70"
18/08/2019,"10,312.70"
17/08/2019,"10,218.10"
16/08/2019,"10,335.60"
15/08/2019,"10,303.40"
14/08/2019,"10,049.40"
13/08/2019,"10,892.90"
12/08/2019,"11,394.20"
11/08/2019,"11,517.20"
10/08/2019,"11,314.50"
09/08/2019,"12,089.80"
08/08/2019,"12,191.60"
07/08/2019,"12,013.90"
06/08/2019,"11,480.90"
05/08/2019,"11,816.80"
04/08/2019,"10,934.60"
03/08/2019,"10,815.70"
02/08/2019,"10,520.10"
01/08/2019,"10,380.00"
31/07/2019,"10,082.00"
30/07/2019,"9,580.70"
29/07/2019,"9,580.90"
28/07/2019,"9,727.80"
27/07/2019,"9,492.10"
26/07/2019,"9,831.00"
25/07/2019,"9,945.30"
24/07/2019,"9,804.30"
23/07/2019,"9,888.70"
22/07/2019,"10,412.50"
21/07/2019,"10,714.40"
20/07/2019,"10,826.70"
19/07/2019,"10,571.50"
18/07/2019,"10,651.40"
17/07/2019,"9,723.20"
16/07/2019,"9,424.80"
15/07/2019,"10,845.90"
14/07/2019,"10,200.10"
13/07/2019,"11,364.90"
12/07/2019,"11,762.10"
11/07/2019,"11,342.30"
10/07/2019,"12,110.60"
09/07/2019,"12,541.50"
08/07/2019,"12,252.60"
07/07/2019,"11,415.90"
06/07/2019,"11,268.00"
05/07/2019,"10,970.20"
04/07/2019,"11,163.10"
03/07/2019,"11,900.80"
02/07/2019,"10,835.90"
01/07/2019,"10,616.60"
30/06/2019,"10,818.60"
29/06/2019,"11,906.50"
28/06/2019,"12,409.10"
27/06/2019,"11,287.80"
26/06/2019,"13,063.80"
25/06/2019,"11,809.90"
24/06/2019,"11,046.40"
23/06/2019,"10,897.10"
22/06/2019,"10,721.70"
21/06/2019,"10,179.30"
20/06/2019,"9,517.00"
19/06/2019,"9,255.40"
18/06/2019,"9,080.60"
17/06/2019,"9,318.80"
16/06/2019,"8,962.50"
15/06/2019,"8,812.50"
14/06/2019,"8,656.10"
13/06/2019,"8,219.00"
12/06/2019,"8,133.10"
11/06/2019,"7,888.00"
10/06/2019,"7,987.80"
09/06/2019,"7,635.00"
08/06/2019,"7,901.40"
07/06/2019,"7,985.20"
06/06/2019,"7,784.90"
05/06/2019,"7,779.10"
04/06/2019,"7,685.50"
03/06/2019,"8,124.80"
02/06/2019,"8,728.60"
01/06/2019,"8,545.70"
31/05/2019,"8,558.30"
30/05/2019,"8,271.90"
29/05/2019,"8,647.80"
28/05/2019,"8,716.30"
27/05/2019,"8,760.10"
26/05/2019,"8,630.20"
25/05/2019,"8,027.40"
24/05/2019,"7,970.10"
23/05/2019,"7,852.10"
22/05/2019,"7,635.70"
21/05/2019,"7,930.30"
20/05/2019,"7,965.30"
19/05/2019,"8,157.20"
18/05/2019,"7,262.60"
17/05/2019,"7,359.50"
16/05/2019,"7,871.80"
15/05/2019,"8,164.60"
14/05/2019,"7,994.60"
13/05/2019,"7,806.00"
12/05/2019,"6,984.80"
11/05/2019,"7,190.30"
10/05/2019,"6,386.00"
09/05/2019,"6,191.50"
08/05/2019,"5,990.30"
07/05/2019,"5,849.50"
06/05/2019,"5,745.10"
05/05/2019,"5,774.90"
04/05/2019,"5,830.90"
03/05/2019,"5,766.80"
02/05/2019,"5,493.80"
01/05/2019,"5,384.20"
30/04/2019,"5,320.80"
29/04/2019,"5,235.00"
28/04/2019,"5,302.30"
27/04/2019,"5,265.90"
26/04/2019,"5,298.30"
25/04/2019,"5,209.10"
24/04/2019,"5,415.60"
23/04/2019,"5,511.60"
22/04/2019,"5,346.70"
21/04/2019,"5,243.50"
20/04/2019,"5,290.20"
19/04/2019,"5,241.00"
18/04/2019,"5,264.70"
17/04/2019,"5,208.30"
16/04/2019,"5,180.90"
15/04/2019,"5,032.30"
14/04/2019,"5,134.80"
13/04/2019,"5,051.80"
12/04/2019,"5,054.20"
11/04/2019,"5,022.60"
10/04/2019,"5,307.80"
09/04/2019,"5,158.40"
08/04/2019,"5,245.20"
07/04/2019,"5,173.60"
06/04/2019,"5,046.20"
05/04/2019,"5,010.20"
04/04/2019,"4,902.40"
03/04/2019,"4,968.70"
02/04/2019,"4,859.30"
01/04/2019,"4,145.10"
31/03/2019,"4,102.30"
30/03/2019,"4,111.80"
29/03/2019,"4,102.20"
28/03/2019,"4,025.60"
27/03/2019,"4,041.70"
26/03/2019,"3,942.80"
25/03/2019,"3,937.00"
24/03/2019,"3,994.70"
23/03/2019,"4,002.50"
22/03/2019,"3,990.40"
21/03/2019,"3,982.20"
20/03/2019,"4,041.20"
19/03/2019,"4,017.00"
18/03/2019,"3,990.20"
17/03/2019,"3,981.50"
16/03/2019,"4,006.40"
15/03/2019,"3,924.30"
14/03/2019,"3,879.00"
13/03/2019,"3,865.10"
12/03/2019,"3,886.00"
11/03/2019,"3,870.30"
10/03/2019,"3,915.20"
09/03/2019,"3,944.30"
08/03/2019,"3,865.90"
07/03/2019,"3,875.10"
06/03/2019,"3,863.00"
05/03/2019,"3,857.20"
04/03/2019,"3,715.90"
03/03/2019,"3,809.50"
02/03/2019,"3,823.10"
01/03/2019,"3,821.90"
28/02/2019,"3,816.60"
27/02/2019,"3,814.60"
26/02/2019,"3,810.30"
25/02/2019,"3,833.70"
24/02/2019,"3,755.20"
23/02/2019,"4,120.40"
22/02/2019,"3,965.20"
21/02/2019,"3,936.60"
20/02/2019,"3,972.40"
19/02/2019,"3,914.30"
18/02/2019,"3,896.00"
17/02/2019,"3,664.20"
16/02/2019,"3,616.80"
15/02/2019,"3,604.70"
14/02/2019,"3,592.60"
13/02/2019,"3,611.50"
12/02/2019,"3,632.00"
11/02/2019,"3,631.80"
10/02/2019,"3,679.00"
09/02/2019,"3,661.40"
08/02/2019,"3,661.70"
07/02/2019,"3,397.70"
06/02/2019,"3,404.30"
05/02/2019,"3,468.40"
04/02/2019,"3,462.80"
03/02/2019,"3,459.10"
02/02/2019,"3,502.50"
01/02/2019,"3,467.90"
31/01/2019,"3,437.20"
30/01/2019,"3,460.00"
29/01/2019,"3,414.80"
28/01/2019,"3,442.80"
27/01/2019,"3,555.60"
26/01/2019,"3,570.90"
25/01/2019,"3,572.00"
24/01/2019,"3,574.30"
23/01/2019,"3,561.50"
22/01/2019,"3,580.10"
21/01/2019,"3,536.70"
20/01/2019,"3,542.30"
19/01/2019,"3,677.80"
18/01/2019,"3,605.60"
17/01/2019,"3,626.40"
16/01/2019,"3,588.00"
15/01/2019,"3,571.30"
14/01/2019,"3,638.10"
13/01/2019,"3,490.20"
12/01/2019,"3,597.20"
11/01/2019,"3,616.50"
10/01/2019,"3,603.70"
09/01/2019,"3,978.00"
08/01/2019,"3,971.00"
07/01/2019,"3,985.90"
06/01/2019,"4,004.10"
05/01/2019,"3,785.40"
04/01/2019,"3,802.70"
03/01/2019,"3,780.10"
02/01/2019,"3,873.80"
01/01/2019,"3,809.40"
31/12/2018,"3,709.40"
30/12/2018,"3,815.00"
29/12/2018,"3,706.80"
28/12/2018,"3,861.60"
27/12/2018,"3,586.90"
26/12/2018,"3,793.70"
25/12/2018,"3,762.50"
24/12/2018,"4,026.10"
23/12/2018,"3,944.40"
22/12/2018,"3,964.40"
21/12/2018,"3,850.90"
20/12/2018,"4,076.00"
19/12/2018,"3,687.10"
18/12/2018,"3,668.00"
17/12/2018,"3,526.10"
16/12/2018,"3,247.90"
15/12/2018,"3,228.70"
14/12/2018,"3,247.80"
13/12/2018,"3,315.30"
12/12/2018,"3,466.10"
11/12/2018,"3,407.70"
10/12/2018,"3,460.50"
09/12/2018,"3,567.50"
08/12/2018,"3,430.40"
07/12/2018,"3,422.20"
06/12/2018,"3,508.60"
05/12/2018,"3,771.60"
04/12/2018,"3,958.50"
03/12/2018,"3,897.80"
02/12/2018,"4,160.40"
01/12/2018,"4,196.20"
30/11/2018,"4,039.70"
29/11/2018,"4,296.50"
28/11/2018,"4,265.40"
27/11/2018,"3,866.50"
26/11/2018,"3,837.00"
25/11/2018,"4,062.20"
24/11/2018,"3,920.40"
23/11/2018,"4,398.00"
22/11/2018,"4,356.00"
21/11/2018,"4,638.70"
20/11/2018,"4,524.60"
19/11/2018,"4,883.80"
18/11/2018,"5,658.30"
17/11/2018,"5,621.80"
16/11/2018,"5,636.20"
15/11/2018,"5,718.90"
14/11/2018,"5,842.40"
13/11/2018,"6,429.20"
12/11/2018,"6,435.00"
11/11/2018,"6,446.10"
10/11/2018,"6,427.10"
09/11/2018,"6,412.00"
08/11/2018,"6,474.00"
07/11/2018,"6,565.30"
06/11/2018,"6,502.80"
05/11/2018,"6,459.70"
04/11/2018,"6,478.20"
03/11/2018,"6,386.20"
02/11/2018,"6,424.70"
01/11/2018,"6,400.50"
31/10/2018,"6,365.90"
30/10/2018,"6,325.70"
29/10/2018,"6,335.00"
28/10/2018,"6,486.10"
27/10/2018,"6,494.20"
26/10/2018,"6,510.00"
25/10/2018,"6,507.00"
24/10/2018,"6,530.70"
23/10/2018,"6,528.70"
22/10/2018,"6,555.80"
21/10/2018,"6,583.00"
20/10/2018,"6,572.20"
19/10/2018,"6,512.00"
18/10/2018,"6,574.10"
17/10/2018,"6,686.60"
16/10/2018,"6,705.30"
15/10/2018,"6,699.80"
14/10/2018,"6,326.80"
13/10/2018,"6,321.70"
12/10/2018,"6,291.30"
11/10/2018,"6,239.10"
10/10/2018,"6,618.00"
09/10/2018,"6,650.80"
08/10/2018,"6,669.60"
07/10/2018,"6,611.00"
06/10/2018,"6,596.30"
05/10/2018,"6,639.10"
04/10/2018,"6,584.20"
03/10/2018,"6,507.80"
02/10/2018,"6,549.90"
01/10/2018,"6,608.20"
30/09/2018,"6,635.20"
29/09/2018,"6,603.90"
28/09/2018,"6,636.00"
27/09/2018,"6,689.20"
26/09/2018,"6,468.10"
25/09/2018,"6,445.10"
24/09/2018,"6,584.10"
23/09/2018,"6,704.10"
22/09/2018,"6,729.60"
21/09/2018,"6,766.70"
20/09/2018,"6,489.20"
19/09/2018,"6,390.40"
18/09/2018,"6,342.00"
17/09/2018,"6,251.90"
16/09/2018,"6,500.20"
15/09/2018,"6,519.00"
14/09/2018,"6,483.70"
13/09/2018,"6,482.90"
12/09/2018,"6,338.00"
11/09/2018,"6,293.90"
10/09/2018,"6,321.00"
09/09/2018,"6,238.50"
08/09/2018,"6,184.30"
07/09/2018,"6,390.90"
06/09/2018,"6,514.00"
05/09/2018,"6,706.80"
04/09/2018,"7,377.50"
03/09/2018,"7,264.20"
02/09/2018,"7,293.90"
01/09/2018,"7,189.60"
31/08/2018,"7,033.80"
30/08/2018,"6,993.70"
29/08/2018,"7,029.10"
28/08/2018,"7,074.60"
27/08/2018,"6,897.60"
26/08/2018,"6,712.70"
25/08/2018,"6,734.80"
24/08/2018,"6,680.40"
23/08/2018,"6,521.20"
22/08/2018,"6,359.60"
21/08/2018,"6,482.20"
20/08/2018,"6,268.10"
19/08/2018,"6,481.50"
18/08/2018,"6,379.10"
17/08/2018,"6,581.70"
16/08/2018,"6,306.70"
15/08/2018,"6,256.90"
14/08/2018,"6,190.20"
13/08/2018,"6,255.30"
12/08/2018,"6,313.00"
11/08/2018,"6,231.60"
10/08/2018,"6,152.30"
09/08/2018,"6,538.80"
08/08/2018,"6,283.60"
07/08/2018,"6,724.90"
06/08/2018,"6,943.60"
05/08/2018,"7,027.10"
04/08/2018,"7,014.30"
03/08/2018,"7,419.00"
02/08/2018,"7,535.60"
01/08/2018,"7,606.40"
31/07/2018,"7,729.40"
30/07/2018,"8,177.10"
29/07/2018,"8,215.60"
28/07/2018,"8,234.10"
27/07/2018,"8,187.40"
26/07/2018,"7,937.00"
25/07/2018,"8,173.70"
24/07/2018,"8,407.00"
23/07/2018,"7,723.00"
22/07/2018,"7,412.30"
21/07/2018,"7,408.70"
20/07/2018,"7,339.40"
19/07/2018,"7,477.50"
18/07/2018,"7,383.60"
17/07/2018,"7,322.00"
16/07/2018,"6,729.90"
15/07/2018,"6,362.90"
14/07/2018,"6,254.80"
13/07/2018,"6,230.20"
12/07/2018,"6,250.60"
11/07/2018,"6,389.10"
10/07/2018,"6,307.20"
09/07/2018,"6,667.10"
08/07/2018,"6,714.80"
07/07/2018,"6,765.50"
06/07/2018,"6,617.70"
05/07/2018,"6,546.50"
04/07/2018,"6,598.40"
03/07/2018,"6,513.50"
02/07/2018,"6,619.50"
01/07/2018,"6,366.80"
30/06/2018,"6,398.90"
29/06/2018,"6,213.30"
28/06/2018,"5,883.50"
27/06/2018,"6,154.90"
26/06/2018,"6,082.10"
25/06/2018,"6,256.60"
24/06/2018,"6,154.60"
23/06/2018,"6,167.30"
22/06/2018,"6,055.70"
21/06/2018,"6,728.00"
20/06/2018,"6,765.40"
19/06/2018,"6,752.40"
18/06/2018,"6,719.80"
17/06/2018,"6,460.30"
16/06/2018,"6,505.80"
15/06/2018,"6,410.30"
14/06/2018,"6,647.10"
13/06/2018,"6,312.30"
12/06/2018,"6,558.20"
11/06/2018,"6,885.90"
10/06/2018,"6,775.10"
09/06/2018,"7,515.80"
08/06/2018,"7,622.10"
07/06/2018,"7,697.80"
06/06/2018,"7,661.00"
05/06/2018,"7,631.50"
04/06/2018,"7,504.30"
03/06/2018,"7,729.30"
02/06/2018,"7,646.60"
01/06/2018,"7,530.80"
31/05/2018,"7,502.60"
30/05/2018,"7,400.10"
29/05/2018,"7,467.70"
28/05/2018,"7,119.30"
27/05/2018,"7,366.70"
26/05/2018,"7,361.30"
25/05/2018,"7,477.70"
24/05/2018,"7,592.90"
23/05/2018,"7,512.30"
22/05/2018,"8,006.00"
21/05/2018,"8,403.30"
20/05/2018,"8,529.00"
19/05/2018,"8,245.10"
18/05/2018,"8,245.70"
17/05/2018,"8,063.00"
16/05/2018,"8,344.40"
15/05/2018,"8,477.00"
14/05/2018,"8,674.10"
13/05/2018,"8,693.50"
12/05/2018,"8,459.50"
11/05/2018,"8,408.30"
10/05/2018,"9,025.70"
09/05/2018,"9,319.10"
08/05/2018,"9,196.40"
07/05/2018,"9,431.60"
06/05/2018,"9,656.40"
05/05/2018,"9,853.50"
04/05/2018,"9,708.60"
03/05/2018,"9,749.70"
02/05/2018,"9,243.20"
01/05/2018,"9,074.90"
30/04/2018,"9,245.10"
29/04/2018,"9,415.10"
28/04/2018,"9,352.40"
27/04/2018,"8,940.90"
26/04/2018,"9,287.00"
25/04/2018,"8,873.10"
24/04/2018,"9,645.30"
23/04/2018,"8,952.80"
22/04/2018,"8,806.70"
21/04/2018,"8,923.10"
20/04/2018,"8,867.00"
19/04/2018,"8,290.80"
18/04/2018,"8,178.40"
17/04/2018,"7,908.60"
16/04/2018,"8,070.00"
15/04/2018,"8,363.60"
14/04/2018,"8,004.40"
13/04/2018,"7,887.40"
12/04/2018,"7,926.60"
11/04/2018,"6,962.10"
10/04/2018,"6,854.80"
09/04/2018,"6,781.90"
08/04/2018,"7,030.50"
07/04/2018,"6,905.70"
06/04/2018,"6,624.30"
05/04/2018,"6,782.00"
04/04/2018,"6,808.90"
03/04/2018,"7,424.20"
02/04/2018,"7,068.40"
01/04/2018,"6,825.20"
31/03/2018,"6,938.20"
30/03/2018,"6,853.70"
29/03/2018,"7,129.20"
28/03/2018,"7,954.90"
27/03/2018,"7,801.70"
26/03/2018,"8,143.50"
25/03/2018,"8,473.20"
24/03/2018,"8,547.40"
23/03/2018,"8,916.80"
22/03/2018,"8,726.20"
21/03/2018,"8,905.90"
20/03/2018,"8,912.60"
19/03/2018,"8,616.80"
18/03/2018,"8,201.20"
17/03/2018,"7,874.90"
16/03/2018,"8,289.20"
15/03/2018,"8,264.40"
14/03/2018,"8,210.60"
13/03/2018,"9,154.90"
12/03/2018,"9,137.40"
11/03/2018,"9,529.60"
10/03/2018,"8,762.00"
09/03/2018,"9,217.00"
08/03/2018,"9,300.00"
07/03/2018,"9,902.90"
06/03/2018,"10,675.10"
05/03/2018,"11,330.60"
04/03/2018,"11,416.50"
03/03/2018,"11,402.30"
02/03/2018,"10,827.70"
01/03/2018,"10,904.50"
28/02/2018,"10,333.90"
27/02/2018,"10,594.40"
26/02/2018,"10,285.10"
25/02/2018,"9,585.20"
24/02/2018,"9,704.30"
23/02/2018,"10,170.40"
22/02/2018,"9,841.70"
21/02/2018,"10,473.00"
20/02/2018,"11,238.70"
19/02/2018,"11,169.40"
18/02/2018,"10,398.80"
17/02/2018,"11,073.50"
16/02/2018,"10,178.70"
15/02/2018,"10,037.30"
14/02/2018,"9,476.30"
13/02/2018,"8,539.20"
12/02/2018,"8,903.50"
11/02/2018,"8,081.90"
10/02/2018,"8,559.60"
09/02/2018,"8,699.80"
08/02/2018,"8,164.20"
07/02/2018,"7,594.70"
06/02/2018,"7,701.20"
05/02/2018,"6,938.50"
04/02/2018,"8,222.20"
03/02/2018,"9,241.10"
02/02/2018,"8,893.20"
01/02/2018,"9,181.10"
31/01/2018,"10,265.40"
30/01/2018,"10,166.00"
29/01/2018,"11,244.80"
28/01/2018,"11,795.10"
27/01/2018,"11,467.50"
26/01/2018,"11,118.10"
25/01/2018,"11,203.00"
24/01/2018,"11,452.30"
23/01/2018,"10,903.20"
22/01/2018,"10,864.80"
21/01/2018,"11,594.90"
20/01/2018,"12,858.90"
19/01/2018,"11,580.20"
18/01/2018,"11,245.40"
17/01/2018,"11,192.30"
16/01/2018,"11,362.00"
15/01/2018,"13,697.50"
14/01/2018,"13,695.20"
13/01/2018,"14,292.20"
12/01/2018,"13,886.70"
11/01/2018,"13,535.40"
10/01/2018,"15,043.00"
09/01/2018,"14,778.50"
08/01/2018,"14,976.20"
07/01/2018,"16,228.20"
06/01/2018,"17,172.30"
05/01/2018,"16,954.80"
04/01/2018,"15,180.10"
03/01/2018,"15,156.60"
02/01/2018,"14,754.10"
01/01/2018,"13,444.90"
31/12/2017,"13,850.40"
30/12/2017,"12,531.50"
29/12/2017,"14,392.60"
28/12/2017,"14,398.70"
27/12/2017,"15,416.60"
26/12/2017,"15,756.60"
25/12/2017,"13,833.50"
24/12/2017,"13,790.00"
23/12/2017,"14,396.50"
22/12/2017,"13,665.00"
21/12/2017,"15,632.10"
20/12/2017,"16,462.00"
19/12/2017,"17,523.70"
18/12/2017,"18,972.30"
17/12/2017,"19,065.70"
16/12/2017,"19,345.50"
15/12/2017,"17,604.80"
14/12/2017,"16,467.90"
13/12/2017,"16,286.80"
12/12/2017,"17,083.90"
11/12/2017,"16,732.50"
10/12/2017,"15,059.60"
09/12/2017,"14,843.40"
08/12/2017,"16,047.60"
07/12/2017,"16,850.30"
06/12/2017,"13,749.60"
05/12/2017,"11,667.10"
04/12/2017,"11,623.90"
03/12/2017,"11,246.20"
02/12/2017,"10,912.70"
01/12/2017,"10,861.50"
30/11/2017,"9,946.80"
29/11/2017,"9,837.90"
28/11/2017,"9,906.00"
27/11/2017,"9,733.20"
26/11/2017,"9,318.40"
25/11/2017,"8,754.70"
24/11/2017,"8,200.80"
23/11/2017,"8,013.40"
22/11/2017,"8,234.50"
21/11/2017,"8,100.00"
20/11/2017,"8,244.70"
19/11/2017,"8,042.60"
18/11/2017,"7,780.90"
17/11/2017,"7,700.00"
16/11/2017,"7,853.70"
15/11/2017,"7,283.20"
14/11/2017,"6,597.10"
13/11/2017,"6,522.50"
12/11/2017,"5,878.10"
11/11/2017,"6,339.90"
10/11/2017,"6,565.80"
09/11/2017,"7,129.60"
08/11/2017,"7,444.40"
07/11/2017,"7,102.80"
06/11/2017,"6,959.20"
05/11/2017,"7,389.50"
04/11/2017,"7,363.80"
03/11/2017,"7,152.10"
02/11/2017,"7,024.80"
01/11/2017,"6,737.80"
31/10/2017,"6,451.20"
30/10/2017,"6,124.30"
29/10/2017,"6,147.50"
28/10/2017,"5,726.60"
27/10/2017,"5,764.60"
26/10/2017,"5,887.60"
25/10/2017,"5,734.00"
24/10/2017,"5,513.10"
23/10/2017,"5,903.60"
22/10/2017,"5,982.90"
21/10/2017,"6,006.60"
20/10/2017,"5,993.10"
19/10/2017,"5,698.60"
18/10/2017,"5,575.80"
17/10/2017,"5,598.60"
16/10/2017,"5,759.30"
15/10/2017,"5,688.10"
14/10/2017,"5,824.70"
13/10/2017,"5,637.30"
12/10/2017,"5,432.60"
11/10/2017,"4,824.20"
10/10/2017,"4,763.40"
09/10/2017,"4,777.50"
08/10/2017,"4,611.70"
07/10/2017,"4,435.80"
06/10/2017,"4,371.90"
05/10/2017,"4,321.40"
04/10/2017,"4,218.70"
03/10/2017,"4,314.20"
02/10/2017,"4,401.30"
01/10/2017,"4,403.10"
30/09/2017,"4,360.60"
29/09/2017,"4,172.80"
28/09/2017,"4,195.60"
27/09/2017,"4,212.20"
26/09/2017,"3,892.70"
25/09/2017,"3,932.80"
24/09/2017,"3,667.50"
23/09/2017,"3,788.00"
22/09/2017,"3,600.80"
21/09/2017,"3,617.30"
20/09/2017,"3,882.20"
19/09/2017,"3,908.00"
18/09/2017,"4,100.30"
17/09/2017,"3,689.60"
16/09/2017,"3,698.90"
15/09/2017,"3,713.80"
14/09/2017,"3,243.10"
13/09/2017,"3,870.30"
12/09/2017,"4,158.90"
11/09/2017,"4,217.90"
10/09/2017,"4,245.90"
09/09/2017,"4,335.10"
08/09/2017,"4,326.50"
07/09/2017,"4,635.60"
06/09/2017,"4,618.70"
05/09/2017,"4,409.10"
04/09/2017,"4,267.50"
03/09/2017,"4,612.90"
02/09/2017,"4,573.80"
01/09/2017,"4,921.90"
31/08/2017,"4,735.10"
30/08/2017,"4,583.00"
29/08/2017,"4,597.30"
28/08/2017,"4,390.30"
27/08/2017,"4,345.80"
26/08/2017,"4,352.30"
25/08/2017,"4,364.40"
24/08/2017,"4,318.40"
23/08/2017,"4,141.10"
22/08/2017,"4,089.70"
21/08/2017,"4,005.10"
20/08/2017,"4,066.60"
19/08/2017,"4,150.50"
18/08/2017,"4,105.40"
17/08/2017,"4,278.90"
16/08/2017,"4,387.40"
15/08/2017,"4,161.70"
14/08/2017,"4,327.90"
13/08/2017,"4,062.60"
12/08/2017,"3,871.60"
11/08/2017,"3,654.40"
10/08/2017,"3,425.70"
09/08/2017,"3,348.80"
08/08/2017,"3,429.40"
07/08/2017,"3,401.90"
06/08/2017,"3,232.00"
05/08/2017,"3,262.80"
04/08/2017,"2,878.50"
03/08/2017,"2,810.00"
02/08/2017,"2,720.50"
01/08/2017,"2,747.00"
31/07/2017,"2,883.30"
30/07/2017,"2,766.50"
29/07/2017,"2,733.50"
28/07/2017,"2,806.80"
27/07/2017,"2,691.90"
26/07/2017,"2,559.20"
25/07/2017,"2,582.60"
24/07/2017,"2,763.40"
23/07/2017,"2,756.60"
22/07/2017,"2,836.50"
21/07/2017,"2,675.10"
20/07/2017,"2,866.00"
19/07/2017,"2,282.60"
18/07/2017,"2,320.20"
17/07/2017,"2,233.40"
16/07/2017,"1,914.10"
15/07/2017,"1,975.10"
14/07/2017,"2,234.20"
13/07/2017,"2,362.40"
12/07/2017,"2,403.10"
11/07/2017,"2,324.30"
10/07/2017,"2,344.00"
09/07/2017,"2,511.40"
08/07/2017,"2,564.90"
07/07/2017,"2,513.90"
06/07/2017,"2,614.20"
05/07/2017,"2,627.90"
04/07/2017,"2,617.30"
03/07/2017,"2,572.50"
02/07/2017,"2,536.50"
01/07/2017,"2,424.60"
30/06/2017,"2,480.60"
29/06/2017,"2,558.40"
28/06/2017,"2,577.70"
27/06/2017,"2,583.80"
26/06/2017,"2,446.10"
25/06/2017,"2,541.60"
24/06/2017,"2,590.10"
23/06/2017,"2,710.40"
22/06/2017,"2,722.80"
21/06/2017,"2,677.60"
20/06/2017,"2,754.40"
19/06/2017,"2,616.80"
18/06/2017,"2,539.60"
17/06/2017,"2,655.10"
16/06/2017,"2,508.60"
15/06/2017,"2,442.50"
14/06/2017,"2,467.30"
